theta_deg	R
0.792	2.2863680E-002
0.793	2.1204732E-002
0.794	1.9533616E-002
0.795	1.7890805E-002
0.796	1.6320495E-002
0.797	1.4870374E-002
0.798	1.3591267E-002
0.799	1.2536700E-002
0.8	1.1762249E-002
0.801	1.1324784E-002
0.802	1.1281532E-002
0.803	1.1689072E-002
0.804	1.2602240E-002
0.805	1.4072999E-002
0.806	1.6149389E-002
0.807	1.8874474E-002
0.808	2.2285387E-002
0.809	2.6412440E-002
0.81	3.1278323E-002
0.811	3.6897309E-002
0.812	4.3274559E-002
0.813	5.0405629E-002
0.814	5.8275986E-002
0.815	6.6860877E-002
0.816	7.6125532E-002
0.817	8.6025462E-002
0.818	9.6507311E-002
0.819	1.0750995E-001
0.82	1.1896547E-001
0.821	1.3080093E-001
0.822	1.4293931E-001
0.823	1.5530118E-001
0.824	1.6780597E-001
0.825	1.8037309E-001
0.826	1.9292326E-001
0.827	2.0537937E-001
0.828	2.1766803E-001
0.829	2.2971968E-001
0.83	2.4147031E-001
0.831	2.5286147E-001
0.832	2.6384097E-001
0.833	2.7436322E-001
0.834	2.8438902E-001
0.835	2.9388559E-001
0.836	3.0282617E-001
0.837	3.1118941E-001
0.838	3.1895933E-001
0.839	3.2612419E-001
0.84	3.3267653E-001
0.841	3.3861259E-001
0.842	3.4393188E-001
0.843	3.4863704E-001
0.844	3.5273305E-001
0.845	3.5622770E-001
0.846	3.5913023E-001
0.847	3.6145192E-001
0.848	3.6320499E-001
0.849	3.6440262E-001
0.85	3.6505845E-001
0.851	3.6518669E-001
0.852	3.6480150E-001
0.853	3.6391684E-001
0.854	3.6254701E-001
0.855	3.6070573E-001
0.856	3.5840669E-001
0.857	3.5566336E-001
0.858	3.5248879E-001
0.859	3.4889594E-001
0.86	3.4489739E-001
0.861	3.4050545E-001
0.862	3.3573249E-001
0.863	3.3059034E-001
0.864	3.2509109E-001
0.865	3.1924671E-001
0.866	3.1306919E-001
0.867	3.0657089E-001
0.868	2.9976377E-001
0.869	2.9266068E-001
0.87	2.8527394E-001
0.871	2.7761668E-001
0.872	2.6970273E-001
0.873	2.6154658E-001
0.874	2.5316405E-001
0.875	2.4457204E-001
