theta_deg	R_normalised
1.91375	8.3724e-06
1.91525	1.48843e-05
1.91675	5.5816e-06
1.91825	1.02329e-05
1.91975	1.95356e-05
1.92125	1.11632e-05
1.92275	1.67448e-05
1.92425	1.20935e-05
1.92575	1.30237e-05
1.92725	1.20935e-05
1.92875	1.30237e-05
1.93025	1.67448e-05
1.93175	1.3954e-05
1.93325	1.95356e-05
1.93475	1.58145e-05
1.93625	1.58145e-05
1.93775	1.30237e-05
1.93925	8.3724e-06
1.94075	1.30237e-05
1.94225	1.3954e-05
1.94375	6.51186e-06
1.94525	8.3724e-06
1.94675	3.72107e-06
1.94825	7.44213e-06
1.94975	2.7908e-06
1.95125	4.65133e-06
1.95275	2.7908e-06
1.95425	4.65133e-06
1.95575	9.30266e-06
1.95725	8.3724e-06
1.95875	2.7908e-06
1.96025	9.30266e-06
1.96175	6.51186e-06
1.96325	5.5816e-06
1.96475	6.51186e-06
1.96625	5.5816e-06
1.96775	6.51186e-06
1.96925	8.3724e-06
1.97075	1.11632e-05
1.97225	8.3724e-06
1.97375	1.02329e-05
1.97525	8.3724e-06
1.97675	1.11632e-05
1.97825	1.02329e-05
1.97975	1.02329e-05
1.98125	5.5816e-06
1.98275	7.44213e-06
1.98425	3.72107e-06
1.98575	6.51186e-06
1.98725	3.72107e-06
1.98875	9.30266e-07
1.99025	2.7908e-06
1.99175	2.7908e-06
1.99325	2.7908e-06
1.99475	4.65133e-06
1.99625	1.86053e-06
1.99775	2.7908e-06
1.99925	1.86053e-06
2.00075	9.30266e-07
2.00225	9.30266e-07
2.00375	8.3724e-06
2.00525	3.72107e-06
2.00675	3.72107e-06
2.00825	2.7908e-06
2.00975	2.7908e-06
2.01125	3.72107e-06
2.01275	7.44213e-06
2.01425	7.44213e-06
2.01575	6.51186e-06
2.01725	8.3724e-06
2.01875	9.30266e-06
2.02025	9.30266e-06
2.02175	5.5816e-06
2.02325	6.51186e-06
2.02475	4.65133e-06
2.02625	3.72107e-06
2.02775	6.51186e-06
2.02925	2.7908e-06
2.03075	4.65133e-06
2.03225	9.30266e-07
2.03375	2.7908e-06
2.03525	2.7908e-06
2.03675	2.7908e-06
2.03825	9.30266e-07
2.03975	9.30266e-07
2.04125	9.30266e-07
2.04275	1.86053e-06
2.04425	9.30266e-07
2.04575	1.86053e-06
2.04725	3.72107e-06
2.04875	2.7908e-06
2.05025	3.72107e-06
2.05175	2.7908e-06
2.05325	1.86053e-06
2.05475	6.51186e-06
2.05625	9.30266e-06
2.05775	5.5816e-06
2.05925	4.65133e-06
2.06075	5.5816e-06
2.06225	6.51186e-06
2.06375	7.44213e-06
2.06525	2.7908e-06
2.06675	3.72107e-06
2.06825	3.72107e-06
2.06975	5.5816e-06
2.07125	4.65133e-06
2.07275	4.65133e-06
2.07425	4.65133e-06
2.07575	9.30266e-07
2.07725	1.86053e-06
2.07875	1.86053e-06
2.08025	9.30266e-07
2.08175	1.86053e-06
2.08325	9.30266e-07
2.08475	2.7908e-06
2.08625	9.30266e-07
2.08775	9.30266e-07
2.08925	9.30266e-07
2.09075	2.7908e-06
2.09225	1.86053e-06
2.09375	9.30266e-07
2.09525	3.72107e-06
2.09675	3.72107e-06
2.09825	3.72107e-06
2.09975	4.65133e-06
2.10125	3.72107e-06
2.10275	9.30266e-07
2.10425	4.65133e-06
2.10575	2.7908e-06
2.10725	4.65133e-06
2.10875	4.65133e-06
2.11025	9.30266e-07
2.11175	1.86053e-06
2.11325	2.7908e-06
2.11475	1.86053e-06
2.11625	2.7908e-06
2.11775	9.30266e-07
2.11925	9.30266e-07
2.12075	9.30266e-07
2.12225	1.86053e-06
2.12375	1.86053e-06
2.12525	1.86053e-06
2.12675	1.86053e-06
2.12825	9.30266e-07
2.12975	9.30266e-07
2.13125	9.30266e-07
2.13275	9.30266e-07
2.13425	9.30266e-07
2.13575	2.7908e-06
2.13725	2.7908e-06
2.13875	1.86053e-06
2.14025	3.72107e-06
2.14175	1.86053e-06
2.14325	3.72107e-06
2.14475	4.65133e-06
2.14625	1.86053e-06
2.14775	2.7908e-06
2.14925	1.86053e-06
2.15075	5.5816e-06
2.15225	9.30266e-07
2.15375	3.72107e-06
2.15525	3.72107e-06
2.15675	2.7908e-06
2.15825	9.30266e-07
2.15975	9.30266e-07
2.16125	9.30266e-07
2.16275	1.86053e-06
2.16425	1.86053e-06
2.16575	9.30266e-07
2.16725	9.30266e-07
2.16875	9.30266e-07
2.17025	9.30266e-07
2.17175	9.30266e-07
2.17325	1.86053e-06
2.17475	1.86053e-06
2.17625	3.72107e-06
2.17775	3.72107e-06
2.17925	3.72107e-06
2.18075	1.86053e-06
2.18225	2.7908e-06
2.18375	1.86053e-06
2.18525	9.30266e-07
2.18675	3.72107e-06
2.18825	9.30266e-07
2.18975	9.30266e-07
2.19125	9.30266e-07
2.19275	3.72107e-06
2.19425	1.86053e-06
2.19575	9.30266e-07
2.19725	9.30266e-07
2.19875	3.72107e-06
2.20025	2.7908e-06
2.20175	9.30266e-07
2.20325	9.30266e-07
2.20475	9.30266e-07
2.20625	9.30266e-07
2.20775	1.86053e-06
2.20925	9.30266e-07
2.21075	9.30266e-07
2.21225	1.86053e-06
2.21375	9.30266e-07
2.21525	9.30266e-07
2.21675	2.7908e-06
2.21825	9.30266e-07
2.21975	9.30266e-07
2.22125	1.86053e-06
2.22275	1.86053e-06
2.22425	9.30266e-07
2.22575	9.30266e-07
2.22725	3.72107e-06
2.22875	1.86053e-06
2.23025	1.86053e-06
2.23175	3.72107e-06
2.23325	1.86053e-06
2.23475	1.86053e-06
2.23625	1.86053e-06
2.23775	2.7908e-06
2.23925	2.7908e-06
2.24075	9.30266e-07
2.24225	9.30266e-07
2.24375	9.30266e-07
2.24525	3.72107e-06
2.24675	9.30266e-07
2.24825	9.30266e-07
2.24975	9.30266e-07
2.25125	9.30266e-07
2.25275	9.30266e-07
2.25425	9.30266e-07
2.25575	9.30266e-07
2.25725	9.30266e-07
2.25875	9.30266e-07
2.26025	9.30266e-07
2.26175	9.30266e-07
2.26325	2.7908e-06
2.26475	1.86053e-06
2.26625	1.86053e-06
2.26775	3.72107e-06
2.26925	9.30266e-07
2.27075	9.30266e-07
2.27225	9.30266e-07
2.27375	9.30266e-07
2.27525	9.30266e-07
2.27675	9.30266e-07
2.27825	9.30266e-07
2.27975	9.30266e-07
2.28125	9.30266e-07
2.28275	1.86053e-06
2.28425	9.30266e-07
2.28575	2.7908e-06
2.28725	9.30266e-07
2.28875	2.7908e-06
2.29025	9.30266e-07
2.29175	3.72107e-06
2.29325	9.30266e-07
2.29475	9.30266e-07
2.29625	1.86053e-06
2.29775	9.30266e-07
2.29925	9.30266e-07
2.30075	9.30266e-07
2.30225	2.7908e-06
2.30375	9.30266e-07
2.30525	9.30266e-07
2.30675	9.30266e-07
2.30825	9.30266e-07
2.30975	9.30266e-07
2.31125	1.86053e-06
2.31275	9.30266e-07
2.31425	9.30266e-07
2.31575	9.30266e-07
2.31725	2.7908e-06
2.31875	4.65133e-06
2.32025	1.86053e-06
2.32175	9.30266e-07
2.32325	9.30266e-07
2.32475	9.30266e-07
2.32625	3.72107e-06
2.32775	9.30266e-07
2.32925	3.72107e-06
2.33075	2.7908e-06
2.33225	2.7908e-06
2.33375	9.30266e-07
2.33525	9.30266e-07
2.33675	9.30266e-07
2.33825	1.86053e-06
2.33975	9.30266e-07
2.34125	2.7908e-06
2.34275	9.30266e-07
2.34425	9.30266e-07
2.34575	1.86053e-06
2.34725	9.30266e-07
2.34875	1.86053e-06
2.35025	9.30266e-07
2.35175	2.7908e-06
2.35325	9.30266e-07
2.35475	9.30266e-07
2.35625	9.30266e-07
2.35775	1.86053e-06
2.35925	2.7908e-06
2.36075	1.86053e-06
2.36225	9.30266e-07
2.36375	9.30266e-07
2.36525	9.30266e-07
2.36675	2.7908e-06
2.36825	1.86053e-06
2.36975	9.30266e-07
2.37125	9.30266e-07
2.37275	9.30266e-07
2.37425	1.86053e-06
2.37575	9.30266e-07
2.37725	9.30266e-07
2.37875	9.30266e-07
2.38025	9.30266e-07
2.38175	9.30266e-07
2.38325	1.86053e-06
2.38475	1.86053e-06
2.38625	9.30266e-07
2.38775	9.30266e-07
2.38925	9.30266e-07
2.39075	9.30266e-07
2.39225	9.30266e-07
2.39375	9.30266e-07
2.39525	9.30266e-07
2.39675	9.30266e-07
2.39825	9.30266e-07
2.39975	9.30266e-07
2.40125	9.30266e-07
2.40275	9.30266e-07
2.40425	9.30266e-07
2.40575	1.86053e-06
2.40725	9.30266e-07
2.40875	9.30266e-07
2.41025	2.7908e-06
2.41175	9.30266e-07
2.41325	5.5816e-06
2.41475	1.86053e-06
2.41625	9.30266e-07
2.41775	9.30266e-07
2.41925	9.30266e-07
2.42075	2.7908e-06
2.42225	1.86053e-06
2.42375	2.7908e-06
2.42525	1.86053e-06
2.42675	9.30266e-07
2.42825	9.30266e-07
2.42975	1.86053e-06
2.43125	9.30266e-07
2.43275	9.30266e-07
2.43425	9.30266e-07
2.43575	3.72107e-06
2.43725	1.86053e-06
2.43875	9.30266e-07
2.44025	9.30266e-07
2.44175	9.30266e-07
2.44325	1.86053e-06
2.44475	9.30266e-07
2.44625	3.72107e-06
2.44775	9.30266e-07
2.44925	9.30266e-07
2.45075	4.65133e-06
2.45225	1.86053e-06
2.45375	9.30266e-07
2.45525	3.72107e-06
2.45675	4.65133e-06
2.45825	9.30266e-07
2.45975	9.30266e-07
2.46125	9.30266e-07
2.46275	9.30266e-07
2.46425	9.30266e-07
2.46575	9.30266e-07
2.46725	9.30266e-07
2.46875	1.86053e-06
2.47025	9.30266e-07
2.47175	9.30266e-07
2.47325	9.30266e-07
2.47475	9.30266e-07
2.47625	9.30266e-07
2.47775	9.30266e-07
2.47925	9.30266e-07
2.48075	9.30266e-07
2.48225	9.30266e-07
2.48375	1.86053e-06
2.48525	1.86053e-06
2.48675	2.7908e-06
2.48825	1.86053e-06
2.48975	9.30266e-07
2.49125	9.30266e-07
2.49275	9.30266e-07
2.49425	9.30266e-07
2.49575	9.30266e-07
2.49725	9.30266e-07
2.49875	9.30266e-07
2.50025	1.86053e-06
2.50175	1.86053e-06
2.50325	1.86053e-06
2.50475	9.30266e-07
2.50625	1.86053e-06
2.50775	1.86053e-06
2.50925	9.30266e-07
2.51075	9.30266e-07
2.51225	9.30266e-07
2.51375	9.30266e-07
2.51525	9.30266e-07
2.51675	9.30266e-07
2.51825	2.7908e-06
2.51975	9.30266e-07
2.52125	9.30266e-07
2.52275	9.30266e-07
2.52425	2.7908e-06
2.52575	9.30266e-07
2.52725	9.30266e-07
2.52875	9.30266e-07
2.53025	2.7908e-06
2.53175	1.86053e-06
2.53325	1.86053e-06
2.53475	9.30266e-07
2.53625	9.30266e-07
2.53775	4.65133e-06
2.53925	2.7908e-06
2.54075	1.86053e-06
2.54225	6.51186e-06
2.54375	2.7908e-06
2.54525	5.5816e-06
2.54675	9.30266e-07
2.54825	3.72107e-06
2.54975	3.72107e-06
2.55125	9.30266e-07
2.55275	9.30266e-07
2.55425	1.86053e-06
2.55575	9.30266e-07
2.55725	1.86053e-06
2.55875	9.30266e-07
2.56025	2.7908e-06
2.56175	9.30266e-07
2.56325	1.86053e-06
2.56475	2.7908e-06
2.56625	9.30266e-07
2.56775	9.30266e-07
2.56925	1.86053e-06
2.57075	2.7908e-06
2.57225	9.30266e-07
2.57375	3.72107e-06
2.57525	9.30266e-07
2.57675	9.30266e-07
2.57825	3.72107e-06
2.57975	3.72107e-06
2.58125	1.86053e-06
2.58275	3.72107e-06
2.58425	3.72107e-06
2.58575	2.7908e-06
2.58725	1.86053e-06
2.58875	2.7908e-06
2.59025	5.5816e-06
2.59175	3.72107e-06
2.59325	5.5816e-06
2.59475	1.86053e-06
2.59625	9.30266e-07
2.59775	4.65133e-06
2.59925	3.72107e-06
2.60075	2.7908e-06
2.60225	5.5816e-06
2.60375	1.86053e-06
2.60525	9.30266e-07
2.60675	9.30266e-07
2.60825	1.86053e-06
2.60975	9.30266e-07
2.61125	2.7908e-06
2.61275	1.86053e-06
2.61425	2.7908e-06
2.61575	2.7908e-06
2.61725	5.5816e-06
2.61875	5.5816e-06
2.62025	4.65133e-06
2.62175	6.51186e-06
2.62325	1.58145e-05
2.62475	1.48843e-05
2.62625	2.04659e-05
2.62775	2.41869e-05
2.62925	2.7908e-05
2.63075	3.34896e-05
2.63225	3.72107e-05
2.63375	3.25593e-05
2.63525	3.90712e-05
2.63675	3.90712e-05
2.63825	5.11646e-05
2.63975	7.16305e-05
2.64125	6.41884e-05
2.64275	5.30252e-05
2.64425	7.07002e-05
2.64575	6.88397e-05
2.64725	7.53516e-05
2.64875	6.41884e-05
2.65025	7.72121e-05
2.65175	8.00029e-05
2.65325	8.09332e-05
2.65475	8.3724e-05
2.65625	7.25608e-05
2.65775	8.27937e-05
2.65925	9.20964e-05
2.66075	8.46542e-05
2.66225	7.25608e-05
2.66375	7.16305e-05
2.66525	7.25608e-05
2.66675	5.76765e-05
2.66825	6.88397e-05
2.66975	5.5816e-05
2.67125	4.37225e-05
2.67275	4.37225e-05
2.67425	4.83739e-05
2.67575	3.62804e-05
2.67725	3.44199e-05
2.67875	2.88383e-05
2.68025	3.06988e-05
2.68175	2.41869e-05
2.68325	1.86053e-05
2.68475	1.58145e-05
2.68625	1.76751e-05
2.68775	1.86053e-05
2.68925	8.3724e-06
2.69075	8.3724e-06
2.69225	8.3724e-06
2.69375	9.30266e-06
2.69525	4.65133e-06
2.69675	4.65133e-06
2.69825	2.7908e-06
2.69975	1.86053e-06
2.70125	6.51186e-06
2.70275	4.65133e-06
2.70425	9.30266e-07
2.70575	9.30266e-07
2.70725	1.86053e-06
2.70875	9.30266e-07
2.71025	1.86053e-06
2.71175	2.7908e-06
2.71325	3.72107e-06
2.71475	4.65133e-06
2.71625	3.72107e-06
2.71775	3.72107e-06
2.71925	5.5816e-06
2.72075	1.86053e-06
2.72225	9.30266e-07
2.72375	4.65133e-06
2.72525	9.30266e-07
2.72675	3.72107e-06
2.72825	7.44213e-06
2.72975	4.65133e-06
2.73125	2.7908e-06
2.73275	9.30266e-07
2.73425	1.86053e-06
2.73575	1.86053e-06
2.73725	1.86053e-06
2.73875	9.30266e-07
2.74025	9.30266e-07
2.74175	9.30266e-07
2.74325	9.30266e-07
2.74475	1.86053e-06
2.74625	9.30266e-07
2.74775	2.7908e-06
2.74925	1.86053e-06
2.75075	9.30266e-07
2.75225	9.30266e-07
2.75375	3.72107e-06
2.75525	2.7908e-06
2.75675	9.30266e-07
2.75825	2.7908e-06
2.75975	3.72107e-06
2.76125	9.30266e-07
2.76275	1.86053e-06
2.76425	9.30266e-07
2.76575	9.30266e-07
2.76725	1.86053e-06
2.76875	9.30266e-07
2.77025	1.86053e-06
2.77175	1.86053e-06
2.77325	9.30266e-07
2.77475	3.72107e-06
2.77625	1.86053e-06
2.77775	9.30266e-07
2.77925	9.30266e-07
2.78075	1.86053e-06
2.78225	9.30266e-07
2.78375	9.30266e-07
2.78525	9.30266e-07
2.78675	9.30266e-07
2.78825	9.30266e-07
2.78975	9.30266e-07
2.79125	9.30266e-07
2.79275	9.30266e-07
2.79425	1.86053e-06
2.79575	9.30266e-07
2.79725	2.7908e-06
2.79875	1.86053e-06
2.80025	1.86053e-06
2.80175	9.30266e-07
2.80325	9.30266e-07
2.80475	9.30266e-07
2.80625	9.30266e-07
2.80775	9.30266e-07
2.80925	3.72107e-06
2.81075	9.30266e-07
2.81225	9.30266e-07
2.81375	9.30266e-07
2.81525	1.86053e-06
2.81675	9.30266e-07
2.81825	1.86053e-06
2.81975	9.30266e-07
2.82125	9.30266e-07
2.82275	9.30266e-07
2.82425	9.30266e-07
2.82575	9.30266e-07
2.82725	9.30266e-07
2.82875	9.30266e-07
2.83025	1.86053e-06
2.83175	9.30266e-07
2.83325	9.30266e-07
2.83475	9.30266e-07
2.83625	9.30266e-07
2.83775	9.30266e-07
2.83925	9.30266e-07
2.84075	9.30266e-07
2.84225	9.30266e-07
2.84375	9.30266e-07
2.84525	2.7908e-06
2.84675	9.30266e-07
2.84825	3.72107e-06
2.84975	1.86053e-06
2.85125	9.30266e-07
2.85275	9.30266e-07
2.85425	9.30266e-07
2.85575	9.30266e-07
2.85725	9.30266e-07
2.85875	9.30266e-07
2.86025	9.30266e-07
2.86175	9.30266e-07
2.86325	9.30266e-07
2.86475	9.30266e-07
2.86625	9.30266e-07
2.86775	9.30266e-07
2.86925	9.30266e-07
2.87075	9.30266e-07
2.87225	1.86053e-06
2.87375	9.30266e-07
2.87525	9.30266e-07
2.87675	9.30266e-07
2.87825	9.30266e-07
2.87975	9.30266e-07
2.88125	9.30266e-07
2.88275	1.86053e-06
2.88425	9.30266e-07
2.88575	1.86053e-06
2.88725	1.86053e-06
2.88875	9.30266e-07
2.89025	9.30266e-07
2.89175	9.30266e-07
2.89325	9.30266e-07
2.89475	9.30266e-07
2.89625	9.30266e-07
2.89775	9.30266e-07
2.89925	9.30266e-07
2.90075	9.30266e-07
2.90225	9.30266e-07
2.90375	1.86053e-06
2.90525	9.30266e-07
2.90675	2.7908e-06
2.90825	1.86053e-06
2.90975	9.30266e-07
2.91125	9.30266e-07
2.91275	9.30266e-07
2.91425	2.7908e-06
2.91575	9.30266e-07
2.91725	9.30266e-07
2.91875	9.30266e-07
2.92025	9.30266e-07
2.92175	9.30266e-07
2.92325	9.30266e-07
2.92475	9.30266e-07
2.92625	9.30266e-07
2.92775	9.30266e-07
2.92925	1.86053e-06
2.93075	9.30266e-07
2.93225	9.30266e-07
2.93375	9.30266e-07
2.93525	9.30266e-07
2.93675	9.30266e-07
2.93825	1.86053e-06
2.93975	9.30266e-07
2.94125	9.30266e-07
2.94275	1.86053e-06
2.94425	9.30266e-07
2.94575	9.30266e-07
2.94725	9.30266e-07
2.94875	9.30266e-07
2.95025	9.30266e-07
2.95175	9.30266e-07
2.95325	9.30266e-07
2.95475	9.30266e-07
2.95625	9.30266e-07
2.95775	9.30266e-07
2.95925	9.30266e-07
2.96075	9.30266e-07
2.96225	9.30266e-07
2.96375	9.30266e-07
2.96525	9.30266e-07
2.96675	9.30266e-07
2.96825	9.30266e-07
2.96975	9.30266e-07
2.97125	1.86053e-06
2.97275	9.30266e-07
2.97425	9.30266e-07
2.97575	9.30266e-07
2.97725	9.30266e-07
2.97875	9.30266e-07
2.98025	9.30266e-07
2.98175	9.30266e-07
2.98325	9.30266e-07
2.98475	1.86053e-06
2.98625	9.30266e-07
2.98775	9.30266e-07
2.98925	9.30266e-07
2.99075	9.30266e-07
2.99225	9.30266e-07
2.99375	9.30266e-07
2.99525	9.30266e-07
2.99675	9.30266e-07
2.99825	9.30266e-07
2.99975	9.30266e-07
3.00125	9.30266e-07
3.00275	9.30266e-07
3.00425	9.30266e-07
3.00575	9.30266e-07
3.00725	9.30266e-07
3.00875	1.86053e-06
3.01025	9.30266e-07
3.01175	9.30266e-07
3.01325	9.30266e-07
3.01475	9.30266e-07
3.01625	9.30266e-07
3.01775	9.30266e-07
3.01925	9.30266e-07
3.02075	9.30266e-07
3.02225	1.86053e-06
3.02375	9.30266e-07
3.02525	9.30266e-07
3.02675	9.30266e-07
3.02825	9.30266e-07
3.02975	9.30266e-07
3.03125	9.30266e-07
3.03275	9.30266e-07
3.03425	9.30266e-07
3.03575	9.30266e-07
3.03725	9.30266e-07
3.03875	9.30266e-07
3.04025	9.30266e-07
3.04175	1.86053e-06
3.04325	9.30266e-07
3.04475	2.7908e-06
3.04625	9.30266e-07
3.04775	9.30266e-07
3.04925	9.30266e-07
3.05075	9.30266e-07
3.05225	9.30266e-07
3.05375	9.30266e-07
3.05525	9.30266e-07
3.05675	9.30266e-07
3.05825	9.30266e-07
3.05975	9.30266e-07
3.06125	9.30266e-07
3.06275	9.30266e-07
3.06425	2.7908e-06
3.06575	9.30266e-07
3.06725	9.30266e-07
3.06875	9.30266e-07
3.07025	9.30266e-07
3.07175	9.30266e-07
3.07325	9.30266e-07
3.07475	9.30266e-07
3.07625	9.30266e-07
3.07775	9.30266e-07
3.07925	9.30266e-07
3.08075	9.30266e-07
3.08225	9.30266e-07
3.08375	9.30266e-07
3.08525	9.30266e-07
3.08675	2.7908e-06
3.08825	1.86053e-06
3.08975	9.30266e-07
3.09125	9.30266e-07
3.09275	1.86053e-06
3.09425	9.30266e-07
3.09575	9.30266e-07
3.09725	9.30266e-07
3.09875	9.30266e-07
3.10025	9.30266e-07
3.10175	2.7908e-06
3.10325	9.30266e-07
3.10475	9.30266e-07
3.10625	9.30266e-07
3.10775	9.30266e-07
3.10925	1.86053e-06
3.11075	9.30266e-07
3.11225	1.86053e-06
3.11375	4.65133e-06
3.11525	9.30266e-07
3.11675	9.30266e-07
3.11825	9.30266e-07
3.11975	9.30266e-07
3.12125	9.30266e-07
3.12275	9.30266e-07
3.12425	9.30266e-07
3.12575	9.30266e-07
3.12725	9.30266e-07
3.12875	9.30266e-07
3.13025	9.30266e-07
3.13175	9.30266e-07
3.13325	1.86053e-06
3.13475	9.30266e-07
3.13625	9.30266e-07
3.13775	9.30266e-07
3.13925	9.30266e-07
3.14075	9.30266e-07
3.14225	1.86053e-06
3.14375	2.7908e-06
3.14525	9.30266e-07
3.14675	9.30266e-07
3.14825	9.30266e-07
3.14975	9.30266e-07
3.15125	1.86053e-06
3.15275	9.30266e-07
3.15425	9.30266e-07
3.15575	9.30266e-07
3.15725	9.30266e-07
3.15875	1.86053e-06
3.16025	9.30266e-07
3.16175	9.30266e-07
3.16325	9.30266e-07
3.16475	9.30266e-07
3.16625	9.30266e-07
3.16775	9.30266e-07
3.16925	9.30266e-07
3.17075	2.7908e-06
3.17225	9.30266e-07
3.17375	1.86053e-06
3.17525	9.30266e-07
3.17675	9.30266e-07
3.17825	9.30266e-07
3.17975	9.30266e-07
3.18125	9.30266e-07
3.18275	9.30266e-07
3.18425	9.30266e-07
3.18575	9.30266e-07
3.18725	9.30266e-07
3.18875	9.30266e-07
3.19025	2.7908e-06
3.19175	9.30266e-07
3.19325	9.30266e-07
3.19475	9.30266e-07
3.19625	9.30266e-07
3.19775	9.30266e-07
3.19925	9.30266e-07
3.20075	9.30266e-07
3.20225	9.30266e-07
3.20375	9.30266e-07
3.20525	9.30266e-07
3.20675	9.30266e-07
3.20825	3.72107e-06
3.20975	9.30266e-07
3.21125	9.30266e-07
3.21275	9.30266e-07
3.21425	1.86053e-06
3.21575	9.30266e-07
3.21725	9.30266e-07
3.21875	9.30266e-07
3.22025	9.30266e-07
3.22175	9.30266e-07
3.22325	9.30266e-07
3.22475	9.30266e-07
3.22625	9.30266e-07
3.22775	9.30266e-07
3.22925	2.7908e-06
3.23075	9.30266e-07
3.23225	9.30266e-07
3.23375	9.30266e-07
3.23525	9.30266e-07
3.23675	9.30266e-07
3.23825	9.30266e-07
3.23975	9.30266e-07
3.24125	9.30266e-07
3.24275	9.30266e-07
3.24425	1.86053e-06
3.24575	1.86053e-06
3.24725	9.30266e-07
3.24875	1.86053e-06
3.25025	1.86053e-06
3.25175	5.5816e-06
3.25325	9.30266e-07
3.25475	9.30266e-07
3.25625	1.86053e-06
3.25775	9.30266e-07
3.25925	1.86053e-06
3.26075	1.86053e-06
3.26225	9.30266e-07
3.26375	9.30266e-07
3.26525	9.30266e-07
3.26675	9.30266e-07
3.26825	9.30266e-07
3.26975	9.30266e-07
3.27125	9.30266e-07
3.27275	9.30266e-07
3.27425	9.30266e-07
3.27575	9.30266e-07
3.27725	9.30266e-07
3.27875	9.30266e-07
3.28025	9.30266e-07
3.28175	9.30266e-07
3.28325	1.86053e-06
3.28475	9.30266e-07
3.28625	9.30266e-07
3.28775	9.30266e-07
3.28925	9.30266e-07
3.29075	9.30266e-07
3.29225	9.30266e-07
3.29375	9.30266e-07
3.29525	9.30266e-07
3.29675	9.30266e-07
3.29825	9.30266e-07
3.29975	9.30266e-07
3.30125	9.30266e-07
3.30275	1.86053e-06
3.30425	9.30266e-07
3.30575	9.30266e-07
3.30725	9.30266e-07
3.30875	9.30266e-07
3.31025	9.30266e-07
3.31175	9.30266e-07
3.31325	2.7908e-06
3.31475	9.30266e-07
3.31625	9.30266e-07
3.31775	1.86053e-06
3.31925	9.30266e-07
3.32075	9.30266e-07
3.32225	9.30266e-07
3.32375	9.30266e-07
3.32525	9.30266e-07
3.32675	9.30266e-07
3.32825	9.30266e-07
3.32975	9.30266e-07
3.33125	9.30266e-07
3.33275	9.30266e-07
3.33425	9.30266e-07
3.33575	9.30266e-07
3.33725	9.30266e-07
3.33875	9.30266e-07
3.34025	2.7908e-06
3.34175	9.30266e-07
3.34325	1.86053e-06
3.34475	2.7908e-06
3.34625	9.30266e-07
3.34775	9.30266e-07
3.34925	9.30266e-07
3.35075	1.86053e-06
3.35225	9.30266e-07
3.35375	1.86053e-06
3.35525	9.30266e-07
3.35675	9.30266e-07
3.35825	9.30266e-07
3.35975	9.30266e-07
3.36125	9.30266e-07
3.36275	1.86053e-06
3.36425	9.30266e-07
3.36575	9.30266e-07
3.36725	9.30266e-07
3.36875	9.30266e-07
3.37025	1.86053e-06
3.37175	1.86053e-06
3.37325	9.30266e-07
3.37475	9.30266e-07
3.37625	2.7908e-06
3.37775	9.30266e-07
3.37925	9.30266e-07
3.38075	9.30266e-07
3.38225	1.86053e-06
3.38375	9.30266e-07
3.38525	1.86053e-06
3.38675	9.30266e-07
3.38825	1.86053e-06
3.38975	9.30266e-07
3.39125	9.30266e-07
3.39275	1.86053e-06
3.39425	2.7908e-06
3.39575	9.30266e-07
3.39725	2.7908e-06
3.39875	9.30266e-07
3.40025	9.30266e-07
3.40175	9.30266e-07
3.40325	9.30266e-07
3.40475	1.86053e-06
3.40625	9.30266e-07
3.40775	9.30266e-07
3.40925	9.30266e-07
3.41075	9.30266e-07
3.41225	3.72107e-06
3.41375	9.30266e-07
3.41525	9.30266e-07
3.41675	9.30266e-07
3.41825	9.30266e-07
3.41975	1.86053e-06
3.42125	9.30266e-07
3.42275	1.86053e-06
3.42425	1.86053e-06
3.42575	9.30266e-07
3.42725	2.7908e-06
3.42875	1.86053e-06
3.43025	1.86053e-06
3.43175	9.30266e-07
3.43325	9.30266e-07
3.43475	9.30266e-07
3.43625	2.7908e-06
3.43775	2.7908e-06
3.43925	9.30266e-07
3.44075	9.30266e-07
3.44225	9.30266e-07
3.44375	1.86053e-06
3.44525	9.30266e-07
3.44675	9.30266e-07
3.44825	9.30266e-07
3.44975	9.30266e-07
3.45125	9.30266e-07
3.45275	1.86053e-06
3.45425	2.7908e-06
3.45575	9.30266e-07
3.45725	1.86053e-06
3.45875	1.86053e-06
3.46025	9.30266e-07
3.46175	1.86053e-06
3.46325	9.30266e-07
3.46475	4.65133e-06
3.46625	9.30266e-07
3.46775	4.65133e-06
3.46925	9.30266e-07
3.47075	3.72107e-06
3.47225	9.30266e-07
3.47375	9.30266e-07
3.47525	1.86053e-06
3.47675	1.86053e-06
3.47825	2.7908e-06
3.47975	2.7908e-06
3.48125	1.86053e-06
3.48275	9.30266e-07
3.48425	4.65133e-06
3.48575	9.30266e-07
3.48725	9.30266e-07
3.48875	9.30266e-07
3.49025	1.86053e-06
3.49175	4.65133e-06
3.49325	1.86053e-06
3.49475	1.86053e-06
3.49625	9.30266e-07
3.49775	9.30266e-07
3.49925	9.30266e-07
3.50075	9.30266e-07
3.50225	1.86053e-06
3.50375	9.30266e-07
3.50525	1.86053e-06
3.50675	4.65133e-06
3.50825	1.86053e-06
3.50975	4.65133e-06
3.51125	1.86053e-06
3.51275	6.51186e-06
3.51425	7.44213e-06
3.51575	7.44213e-06
3.51725	8.3724e-06
3.51875	8.3724e-06
3.52025	1.48843e-05
3.52175	1.11632e-05
3.52325	6.51186e-06
3.52475	6.51186e-06
3.52625	9.30266e-06
