theta_deg	R_normalised
1.94675	4.9275e-06
1.94825	1.6425e-06
1.94975	4.9275e-06
1.95125	6.57e-06
1.95275	1.6425e-06
1.95425	3.285e-06
1.95575	1.6425e-06
1.95725	1.6425e-06
1.95875	6.57e-06
1.96025	1.6425e-06
1.96175	4.9275e-06
1.96325	3.285e-06
1.96475	4.9275e-06
1.96625	6.57e-06
1.96775	3.285e-06
1.96925	3.285e-06
1.97075	8.2125e-06
1.97225	1.6425e-06
1.97375	6.57e-06
1.97525	6.57e-06
1.97675	4.9275e-06
1.97825	3.285e-06
1.97975	4.9275e-06
1.98125	8.2125e-06
1.98275	4.9275e-06
1.98425	6.57e-06
1.98575	4.9275e-06
1.98725	4.9275e-06
1.98875	1.6425e-06
1.99025	4.9275e-06
1.99175	6.57e-06
1.99325	3.285e-06
1.99475	3.285e-06
1.99625	1.6425e-06
1.99775	3.285e-06
1.99925	3.285e-06
2.00075	1.6425e-06
2.00225	1.6425e-06
2.00375	1.6425e-06
2.00525	8.2125e-06
2.00675	1.6425e-06
2.00825	8.2125e-06
2.00975	9.855e-06
2.01125	3.285e-06
2.01275	9.855e-06
2.01425	4.9275e-06
2.01575	8.2125e-06
2.01725	6.57e-06
2.01875	3.285e-06
2.02025	1.6425e-06
2.02175	3.285e-06
2.02325	4.9275e-06
2.02475	4.9275e-06
2.02625	3.285e-06
2.02775	4.9275e-06
2.02925	3.285e-06
2.03075	1.6425e-06
2.03225	1.6425e-06
2.03375	3.285e-06
2.03525	1.6425e-06
2.03675	1.6425e-06
2.03825	3.285e-06
2.03975	1.6425e-06
2.04125	6.57e-06
2.04275	9.855e-06
2.04425	8.2125e-06
2.04575	1.6425e-06
2.04725	4.9275e-06
2.04875	4.9275e-06
2.05025	1.6425e-06
2.05175	6.57e-06
2.05325	4.9275e-06
2.05475	1.6425e-06
2.05625	4.9275e-06
2.05775	3.285e-06
2.05925	3.285e-06
2.06075	6.57e-06
2.06225	4.9275e-06
2.06375	3.285e-06
2.06525	3.285e-06
2.06675	4.9275e-06
2.06825	3.285e-06
2.06975	6.57e-06
2.07125	1.6425e-06
2.07275	3.285e-06
2.07425	8.2125e-06
2.07575	4.9275e-06
2.07725	1.6425e-06
2.07875	4.9275e-06
2.08025	3.285e-06
2.08175	1.6425e-06
2.08325	6.57e-06
2.08475	8.2125e-06
2.08625	4.9275e-06
2.08775	3.285e-06
2.08925	1.6425e-06
2.09075	6.57e-06
2.09225	9.855e-06
2.09375	3.285e-06
2.09525	6.57e-06
2.09675	9.855e-06
2.09825	6.57e-06
2.09975	4.9275e-06
2.10125	4.9275e-06
2.10275	1.6425e-06
2.10425	1.6425e-06
2.10575	1.6425e-06
2.10725	3.285e-06
2.10875	1.6425e-06
2.11025	3.285e-06
2.11175	1.6425e-06
2.11325	6.57e-06
2.11475	3.285e-06
2.11625	1.6425e-06
2.11775	3.285e-06
2.11925	6.57e-06
2.12075	3.285e-06
2.12225	3.285e-06
2.12375	1.14975e-05
2.12525	1.6425e-05
2.12675	8.2125e-06
2.12825	1.314e-05
2.12975	8.2125e-06
2.13125	1.314e-05
2.13275	8.2125e-06
2.13425	1.14975e-05
2.13575	1.6425e-05
2.13725	3.285e-06
2.13875	1.971e-05
2.14025	8.2125e-06
2.14175	1.14975e-05
2.14325	1.14975e-05
2.14475	6.57e-06
2.14625	3.285e-06
2.14775	6.57e-06
2.14925	6.57e-06
2.15075	3.285e-06
2.15225	4.9275e-06
2.15375	1.6425e-06
2.15525	1.6425e-06
2.15675	3.285e-06
2.15825	1.6425e-06
2.15975	1.14975e-05
2.16125	1.47825e-05
2.16275	1.47825e-05
2.16425	9.855e-06
2.16575	6.57e-06
2.16725	1.80675e-05
2.16875	1.6425e-05
2.17025	6.57e-06
2.17175	2.13525e-05
2.17325	1.14975e-05
2.17475	8.2125e-06
2.17625	8.2125e-06
2.17775	1.14975e-05
2.17925	1.80675e-05
2.18075	1.14975e-05
2.18225	1.14975e-05
2.18375	6.57e-06
2.18525	1.14975e-05
2.18675	8.2125e-06
2.18825	1.14975e-05
2.18975	4.9275e-06
2.19125	4.9275e-06
2.19275	1.14975e-05
2.19425	4.9275e-06
2.19575	1.14975e-05
2.19725	4.9275e-06
2.19875	1.6425e-05
2.20025	1.314e-05
2.20175	1.47825e-05
2.20325	9.855e-06
2.20475	1.6425e-05
2.20625	1.47825e-05
2.20775	8.2125e-06
2.20925	1.6425e-05
2.21075	1.971e-05
2.21225	2.79225e-05
2.21375	1.80675e-05
2.21525	1.47825e-05
2.21675	1.6425e-05
2.21825	1.14975e-05
2.21975	9.855e-06
2.22125	1.80675e-05
2.22275	2.2995e-05
2.22425	1.314e-05
2.22575	1.6425e-05
2.22725	1.314e-05
2.22875	9.855e-06
2.23025	4.9275e-06
2.23175	1.314e-05
2.23325	1.14975e-05
2.23475	6.57e-06
2.23625	1.314e-05
2.23775	8.2125e-06
2.23925	8.2125e-06
2.24075	9.855e-06
2.24225	1.14975e-05
2.24375	1.314e-05
2.24525	1.971e-05
2.24675	1.971e-05
2.24825	2.79225e-05
2.24975	2.628e-05
2.25125	2.46375e-05
2.25275	2.79225e-05
2.25425	4.10625e-05
2.25575	2.79225e-05
2.25725	2.79225e-05
2.25875	2.2995e-05
2.26025	2.46375e-05
2.26175	2.46375e-05
2.26325	2.13525e-05
2.26475	1.971e-05
2.26625	2.46375e-05
2.26775	8.2125e-06
2.26925	8.2125e-06
2.27075	1.314e-05
2.27225	1.47825e-05
2.27375	1.314e-05
2.27525	4.9275e-06
2.27675	1.6425e-05
2.27825	1.14975e-05
2.27975	1.47825e-05
2.28125	1.47825e-05
2.28275	1.14975e-05
2.28425	6.57e-06
2.28575	3.285e-05
2.28725	3.6135e-05
2.28875	3.6135e-05
2.29025	2.2995e-05
2.29175	3.12075e-05
2.29325	4.10625e-05
2.29475	3.6135e-05
2.29625	3.77775e-05
2.29775	3.77775e-05
2.29925	4.2705e-05
2.30075	3.285e-05
2.30225	3.44925e-05
2.30375	3.44925e-05
2.30525	2.9565e-05
2.30675	3.12075e-05
2.30825	2.13525e-05
2.30975	8.2125e-06
2.31125	1.80675e-05
2.31275	1.80675e-05
2.31425	2.46375e-05
2.31575	9.855e-06
2.31725	1.14975e-05
2.31875	3.6135e-05
2.32025	2.13525e-05
2.32175	3.12075e-05
2.32325	2.46375e-05
2.32475	4.599e-05
2.32625	6.2415e-05
2.32775	5.913e-05
2.32925	6.07725e-05
2.33075	8.2125e-05
2.33225	7.227e-05
2.33375	0.000101835
2.33525	6.8985e-05
2.33675	0.00010512
2.33825	6.73425e-05
2.33975	8.2125e-05
2.34125	7.5555e-05
2.34275	9.69075e-05
2.34425	9.36225e-05
2.34575	6.57e-05
2.34725	5.5845e-05
2.34875	6.07725e-05
2.35025	6.57e-05
2.35175	4.599e-05
2.35325	3.285e-05
2.35475	2.79225e-05
2.35625	3.77775e-05
2.35775	2.628e-05
2.35925	5.74875e-05
2.36075	5.42025e-05
2.36225	6.8985e-05
2.36375	0.000103478
2.36525	0.000116617
2.36675	0.00014454
2.36825	0.000123187
2.36975	0.000198743
2.37125	0.000205313
2.37275	0.000241448
2.37425	0.000254588
2.37575	0.000252945
2.37725	0.00023652
2.37875	0.00028251
2.38025	0.00025623
2.38175	0.000285795
2.38325	0.000259515
2.38475	0.00024966
2.38625	0.000206955
2.38775	0.000221738
2.38925	0.00022338
2.39075	0.000136328
2.39225	0.00016425
2.39375	0.000128115
2.39525	0.000142897
2.39675	0.000126472
2.39825	0.000134685
2.39975	0.000174105
2.40125	0.000202027
2.40275	0.000279225
2.40425	0.000303863
2.40575	0.000425408
2.40725	0.000553522
2.40875	0.00061101
2.41025	0.00080154
2.41175	0.00101014
2.41325	0.00113497
2.41475	0.00134685
2.41625	0.00159979
2.41775	0.00174269
2.41925	0.00211061
2.42075	0.0022453
2.42225	0.00256066
2.42375	0.00274955
2.42525	0.00292036
2.42675	0.00296635
2.42825	0.00326858
2.42975	0.00343611
2.43125	0.00373669
2.43275	0.00363485
2.43425	0.00382046
2.43575	0.00373833
2.43725	0.00380896
2.43875	0.00392065
2.44025	0.00383195
2.44175	0.00378104
2.44325	0.00361678
2.44475	0.00356423
2.44625	0.00335234
2.44775	0.00330142
2.44925	0.00305998
2.45075	0.00288259
2.45225	0.00265921
2.45375	0.00234549
2.45525	0.00222066
2.45675	0.00198907
2.45825	0.00176405
2.45975	0.0015653
2.46125	0.00132714
2.46275	0.00115304
2.46425	0.000882023
2.46575	0.000765405
2.46725	0.000615938
2.46875	0.000484538
2.47025	0.0003942
2.47175	0.00030879
2.47325	0.000221738
2.47475	0.000187245
2.47625	0.00017082
2.47775	9.69075e-05
2.47925	0.000113332
2.48075	7.227e-05
2.48225	8.70525e-05
2.48375	6.57e-05
2.48525	7.71975e-05
2.48675	8.541e-05
2.48825	0.000103478
2.48975	7.39125e-05
2.49125	0.000116617
2.49275	0.000106762
2.49425	0.0001314
2.49575	0.000101835
2.49725	9.198e-05
2.49875	9.855e-05
2.50025	0.000114975
2.50175	0.000101835
2.50325	9.855e-05
2.50475	6.2415e-05
2.50625	7.884e-05
2.50775	5.913e-05
2.50925	5.74875e-05
2.51075	3.942e-05
2.51225	2.9565e-05
2.51375	2.2995e-05
2.51525	2.9565e-05
2.51675	2.9565e-05
2.51825	2.46375e-05
2.51975	1.47825e-05
2.52125	1.6425e-05
2.52275	3.44925e-05
2.52425	2.79225e-05
2.52575	5.09175e-05
2.52725	5.256e-05
2.52875	3.77775e-05
2.53025	3.285e-05
2.53175	5.5845e-05
2.53325	3.6135e-05
2.53475	4.43475e-05
2.53625	5.42025e-05
2.53775	4.2705e-05
2.53925	4.76325e-05
2.54075	3.77775e-05
2.54225	4.10625e-05
2.54375	2.2995e-05
2.54525	1.47825e-05
2.54675	1.971e-05
2.54825	2.9565e-05
2.54975	1.80675e-05
2.55125	1.47825e-05
2.55275	9.855e-06
2.55425	1.80675e-05
2.55575	2.2995e-05
2.55725	1.314e-05
2.55875	1.971e-05
2.56025	8.2125e-06
2.56175	1.47825e-05
2.56325	1.314e-05
2.56475	8.2125e-06
2.56625	9.855e-06
2.56775	2.2995e-05
2.56925	1.6425e-05
2.57075	3.12075e-05
2.57225	9.855e-06
2.57375	2.79225e-05
2.57525	2.79225e-05
2.57675	2.79225e-05
2.57825	2.13525e-05
2.57975	2.46375e-05
2.58125	1.47825e-05
2.58275	4.9275e-06
2.58425	1.971e-05
2.58575	8.2125e-06
2.58725	9.855e-06
2.58875	1.971e-05
2.59025	1.314e-05
2.59175	6.57e-06
2.59325	4.9275e-06
2.59475	1.6425e-06
2.59625	8.2125e-06
2.59775	4.9275e-06
2.59925	3.285e-06
2.60075	8.2125e-06
2.60225	6.57e-06
2.60375	4.9275e-06
2.60525	6.57e-06
2.60675	9.855e-06
2.60825	4.9275e-06
2.60975	1.80675e-05
2.61125	8.2125e-06
2.61275	1.314e-05
2.61425	2.13525e-05
2.61575	6.57e-06
2.61725	6.57e-06
2.61875	1.6425e-05
2.62025	8.2125e-06
2.62175	9.855e-06
2.62325	1.14975e-05
2.62475	8.2125e-06
2.62625	3.285e-06
2.62775	4.9275e-06
2.62925	1.6425e-06
2.63075	9.855e-06
2.63225	1.6425e-06
2.63375	4.9275e-06
2.63525	3.285e-06
2.63675	6.57e-06
2.63825	1.6425e-06
2.63975	3.285e-06
2.64125	6.57e-06
2.64275	1.47825e-05
2.64425	6.57e-06
2.64575	1.14975e-05
2.64725	1.6425e-06
2.64875	6.57e-06
2.65025	1.47825e-05
2.65175	9.855e-06
2.65325	1.6425e-06
2.65475	4.9275e-06
2.65625	1.6425e-05
2.65775	1.14975e-05
2.65925	9.855e-06
2.66075	3.285e-06
2.66225	6.57e-06
2.66375	3.285e-06
2.66525	6.57e-06
2.66675	8.2125e-06
2.66825	3.285e-06
2.66975	9.855e-06
2.67125	1.6425e-06
2.67275	1.6425e-06
2.67425	3.285e-06
2.67575	1.6425e-06
2.67725	1.6425e-06
2.67875	3.285e-06
2.68025	3.285e-06
2.68175	4.9275e-06
2.68325	1.6425e-06
2.68475	1.14975e-05
2.68625	6.57e-06
2.68775	9.855e-06
2.68925	9.855e-06
2.69075	9.855e-06
2.69225	6.57e-06
2.69375	1.14975e-05
2.69525	1.14975e-05
2.69675	6.57e-06
2.69825	6.57e-06
2.69975	1.314e-05
2.70125	8.2125e-06
2.70275	1.6425e-06
2.70425	1.6425e-06
2.70575	1.6425e-06
2.70725	1.6425e-06
2.70875	1.6425e-06
2.71025	1.6425e-06
2.71175	3.285e-06
2.71325	8.2125e-06
2.71475	1.6425e-06
2.71625	3.285e-06
2.71775	1.6425e-06
2.71925	1.6425e-06
2.72075	4.9275e-06
2.72225	3.285e-06
2.72375	1.14975e-05
2.72525	4.9275e-06
2.72675	6.57e-06
2.72825	8.2125e-06
2.72975	4.9275e-06
2.73125	1.314e-05
2.73275	1.14975e-05
2.73425	4.9275e-06
2.73575	6.57e-06
2.73725	4.9275e-06
2.73875	8.2125e-06
2.74025	6.57e-06
2.74175	6.57e-06
2.74325	3.285e-06
2.74475	1.6425e-06
2.74625	3.285e-06
2.74775	1.6425e-06
2.74925	1.6425e-06
2.75075	1.6425e-06
2.75225	1.6425e-06
2.75375	3.285e-06
2.75525	4.9275e-06
2.75675	1.6425e-06
2.75825	1.6425e-06
2.75975	1.6425e-06
2.76125	8.2125e-06
2.76275	6.57e-06
2.76425	3.285e-06
2.76575	1.6425e-06
2.76725	9.855e-06
2.76875	6.57e-06
2.77025	4.9275e-06
2.77175	9.855e-06
2.77325	1.6425e-05
2.77475	1.14975e-05
2.77625	1.47825e-05
2.77775	6.57e-06
2.77925	9.855e-06
2.78075	6.57e-06
2.78225	8.2125e-06
2.78375	1.6425e-06
2.78525	3.285e-06
2.78675	6.57e-06
2.78825	4.9275e-06
2.78975	6.57e-06
2.79125	1.6425e-06
2.79275	3.285e-06
2.79425	1.6425e-06
2.79575	1.6425e-06
2.79725	1.6425e-06
2.79875	6.57e-06
2.80025	6.57e-06
2.80175	1.6425e-06
2.80325	3.285e-06
2.80475	9.855e-06
2.80625	8.2125e-06
2.80775	3.285e-06
2.80925	6.57e-06
2.81075	8.2125e-06
2.81225	8.2125e-06
2.81375	1.47825e-05
2.81525	8.2125e-06
2.81675	1.6425e-06
2.81825	9.855e-06
2.81975	1.6425e-05
2.82125	3.285e-06
2.82275	9.855e-06
2.82425	1.6425e-06
2.82575	3.285e-06
2.82725	1.6425e-06
2.82875	3.285e-06
2.83025	4.9275e-06
2.83175	3.285e-06
2.83325	1.6425e-06
2.83475	3.285e-06
2.83625	4.9275e-06
2.83775	1.6425e-06
2.83925	1.6425e-06
2.84075	4.9275e-06
2.84225	4.9275e-06
2.84375	4.9275e-06
2.84525	1.6425e-06
2.84675	6.57e-06
2.84825	3.285e-06
2.84975	8.2125e-06
2.85125	4.9275e-06
2.85275	1.14975e-05
2.85425	4.9275e-06
2.85575	6.57e-06
2.85725	8.2125e-06
2.85875	4.9275e-06
2.86025	8.2125e-06
2.86175	1.6425e-06
2.86325	3.285e-06
2.86475	8.2125e-06
2.86625	1.6425e-06
2.86775	3.285e-06
2.86925	3.285e-06
2.87075	3.285e-06
2.87225	1.6425e-06
2.87375	3.285e-06
2.87525	1.6425e-06
2.87675	3.285e-06
2.87825	3.285e-06
2.87975	1.6425e-06
2.88125	1.6425e-06
2.88275	1.6425e-06
2.88425	3.285e-06
2.88575	8.2125e-06
2.88725	8.2125e-06
2.88875	8.2125e-06
2.89025	1.314e-05
2.89175	9.855e-06
2.89325	1.6425e-06
2.89475	1.6425e-06
2.89625	9.855e-06
2.89775	4.9275e-06
2.89925	3.285e-06
2.90075	3.285e-06
2.90225	8.2125e-06
2.90375	4.9275e-06
2.90525	9.855e-06
2.90675	3.285e-06
2.90825	6.57e-06
2.90975	6.57e-06
2.91125	1.6425e-06
2.91275	3.285e-06
2.91425	1.6425e-06
2.91575	1.6425e-06
2.91725	6.57e-06
2.91875	4.9275e-06
2.92025	1.6425e-06
2.92175	4.9275e-06
2.92325	8.2125e-06
2.92475	4.9275e-06
2.92625	4.9275e-06
2.92775	1.6425e-06
2.92925	3.285e-06
2.93075	4.9275e-06
2.93225	9.855e-06
2.93375	6.57e-06
2.93525	8.2125e-06
2.93675	4.9275e-06
2.93825	1.14975e-05
2.93975	6.57e-06
2.94125	1.14975e-05
2.94275	8.2125e-06
2.94425	8.2125e-06
2.94575	6.57e-06
2.94725	4.9275e-06
2.94875	4.9275e-06
2.95025	9.855e-06
2.95175	1.6425e-06
2.95325	3.285e-06
2.95475	1.6425e-06
2.95625	6.57e-06
2.95775	4.9275e-06
2.95925	4.9275e-06
2.96075	4.9275e-06
2.96225	6.57e-06
2.96375	1.6425e-06
2.96525	3.285e-06
2.96675	1.14975e-05
2.96825	6.57e-06
2.96975	1.6425e-05
2.97125	6.57e-06
2.97275	6.57e-06
2.97425	1.971e-05
2.97575	1.314e-05
2.97725	8.2125e-06
2.97875	8.2125e-06
2.98025	1.14975e-05
2.98175	4.9275e-06
2.98325	1.314e-05
2.98475	6.57e-06
2.98625	8.2125e-06
2.98775	3.285e-06
2.98925	4.9275e-06
2.99075	3.285e-06
2.99225	6.57e-06
2.99375	4.9275e-06
2.99525	4.9275e-06
2.99675	3.285e-06
2.99825	1.6425e-06
2.99975	3.285e-06
3.00125	8.2125e-06
3.00275	3.285e-06
3.00425	4.9275e-06
3.00575	6.57e-06
3.00725	3.285e-06
3.00875	1.14975e-05
3.01025	4.9275e-06
3.01175	6.57e-06
3.01325	3.285e-06
3.01475	1.14975e-05
3.01625	8.2125e-06
3.01775	1.14975e-05
3.01925	9.855e-06
3.02075	6.57e-06
3.02225	4.9275e-06
3.02375	6.57e-06
3.02525	8.2125e-06
3.02675	6.57e-06
3.02825	6.57e-06
3.02975	4.9275e-06
3.03125	9.855e-06
3.03275	3.285e-06
3.03425	6.57e-06
3.03575	1.6425e-06
3.03725	4.9275e-06
3.03875	3.285e-06
3.04025	4.9275e-06
3.04175	9.855e-06
3.04325	1.314e-05
3.04475	4.9275e-06
3.04625	4.9275e-06
3.04775	9.855e-06
3.04925	4.9275e-06
3.05075	4.9275e-06
3.05225	4.9275e-06
3.05375	9.855e-06
3.05525	1.314e-05
3.05675	6.57e-06
3.05825	9.855e-06
3.05975	1.314e-05
3.06125	2.13525e-05
3.06275	1.14975e-05
3.06425	1.14975e-05
3.06575	6.57e-06
3.06725	1.6425e-05
3.06875	1.6425e-06
3.07025	9.855e-06
3.07175	9.855e-06
3.07325	3.285e-06
3.07475	6.57e-06
3.07625	4.9275e-06
3.07775	8.2125e-06
3.07925	3.285e-06
3.08075	8.2125e-06
3.08225	3.285e-06
3.08375	1.6425e-06
3.08525	4.9275e-06
3.08675	1.314e-05
3.08825	8.2125e-06
3.08975	1.47825e-05
3.09125	9.855e-06
3.09275	1.14975e-05
3.09425	1.14975e-05
3.09575	1.14975e-05
3.09725	2.46375e-05
3.09875	1.6425e-05
3.10025	1.6425e-05
3.10175	9.855e-06
3.10325	1.314e-05
3.10475	1.6425e-05
3.10625	6.57e-06
3.10775	1.14975e-05
3.10925	1.314e-05
3.11075	9.855e-06
3.11225	6.57e-06
3.11375	9.855e-06
3.11525	8.2125e-06
3.11675	6.57e-06
3.11825	1.47825e-05
3.11975	3.285e-06
3.12125	1.6425e-06
3.12275	1.314e-05
3.12425	1.80675e-05
3.12575	9.855e-06
3.12725	9.855e-06
3.12875	6.57e-06
3.13025	1.80675e-05
3.13175	1.14975e-05
3.13325	1.14975e-05
3.13475	9.855e-06
3.13625	2.13525e-05
3.13775	1.314e-05
3.13925	2.628e-05
3.14075	3.44925e-05
3.14225	1.971e-05
3.14375	1.971e-05
3.14525	2.46375e-05
3.14675	2.2995e-05
3.14825	1.6425e-05
3.14975	1.47825e-05
3.15125	1.14975e-05
3.15275	9.855e-06
3.15425	1.14975e-05
3.15575	1.314e-05
3.15725	1.314e-05
3.15875	1.6425e-05
3.16025	8.2125e-06
3.16175	1.80675e-05
3.16325	8.2125e-06
3.16475	1.6425e-05
3.16625	1.80675e-05
3.16775	2.79225e-05
3.16925	2.13525e-05
3.17075	2.628e-05
3.17225	2.9565e-05
3.17375	3.77775e-05
3.17525	2.628e-05
3.17675	4.10625e-05
3.17825	5.74875e-05
3.17975	4.76325e-05
3.18125	6.57e-05
3.18275	4.9275e-05
3.18425	3.942e-05
3.18575	3.44925e-05
3.18725	7.39125e-05
3.18875	6.40575e-05
3.19025	4.10625e-05
3.19175	4.2705e-05
3.19325	2.628e-05
3.19475	2.9565e-05
3.19625	2.2995e-05
3.19775	2.2995e-05
3.19925	3.285e-05
3.20075	3.942e-05
3.20225	2.628e-05
3.20375	4.10625e-05
3.20525	3.942e-05
3.20675	5.09175e-05
3.20825	5.913e-05
3.20975	7.06275e-05
3.21125	9.36225e-05
3.21275	0.00010512
3.21425	0.00012483
3.21575	0.000156037
3.21725	0.000174105
3.21875	0.000213525
3.22025	0.000238163
3.22175	0.000264442
3.22325	0.000294008
3.22475	0.000271013
3.22625	0.00038106
3.22775	0.00043362
3.22925	0.000384345
3.23075	0.000418838
3.23225	0.000471397
3.23375	0.000515745
3.23525	0.00044019
3.23675	0.000471397
3.23825	0.000522315
3.23975	0.00051903
3.24125	0.000527242
3.24275	0.000520672
3.24425	0.000496035
3.24575	0.000474682
3.24725	0.000477967
3.24875	0.000389273
3.25025	0.000418838
3.25175	0.000397485
3.25325	0.00038106
3.25475	0.000402412
3.25625	0.00030222
3.25775	0.000326857
3.25925	0.0002628
3.26075	0.000215167
3.26225	0.000215167
3.26375	0.00017082
3.26525	0.000169178
3.26675	0.00011169
3.26825	0.000126472
3.26975	8.541e-05
3.27125	8.04825e-05
3.27275	7.06275e-05
3.27425	4.599e-05
3.27575	5.913e-05
3.27725	5.256e-05
3.27875	2.9565e-05
3.28025	1.971e-05
3.28175	1.971e-05
3.28325	2.13525e-05
3.28475	1.47825e-05
3.28625	1.14975e-05
3.28775	1.47825e-05
3.28925	9.855e-06
3.29075	1.6425e-06
3.29225	8.2125e-06
3.29375	6.57e-06
3.29525	1.80675e-05
3.29675	6.57e-06
3.29825	1.14975e-05
3.29975	1.6425e-05
3.30125	9.855e-06
3.30275	2.13525e-05
3.30425	1.47825e-05
3.30575	1.47825e-05
3.30725	1.314e-05
3.30875	1.6425e-06
3.31025	1.14975e-05
3.31175	1.6425e-06
3.31325	1.6425e-06
3.31475	6.57e-06
3.31625	3.285e-06
3.31775	6.57e-06
3.31925	1.6425e-06
3.32075	1.6425e-06
3.32225	6.57e-06
3.32375	3.285e-06
3.32525	4.9275e-06
3.32675	3.285e-06
3.32825	8.2125e-06
3.32975	4.9275e-06
3.33125	4.9275e-06
3.33275	6.57e-06
3.33425	3.285e-06
3.33575	6.57e-06
3.33725	9.855e-06
3.33875	3.285e-06
3.34025	3.285e-06
3.34175	1.6425e-06
3.34325	1.6425e-06
3.34475	4.9275e-06
3.34625	1.6425e-06
3.34775	3.285e-06
3.34925	3.285e-06
3.35075	3.285e-06
3.35225	3.285e-06
3.35375	3.285e-06
3.35525	1.6425e-06
3.35675	4.9275e-06
3.35825	4.9275e-06
3.35975	3.285e-06
3.36125	9.855e-06
3.36275	1.6425e-06
3.36425	1.6425e-06
3.36575	4.9275e-06
3.36725	3.285e-06
3.36875	4.9275e-06
3.37025	4.9275e-06
3.37175	6.57e-06
3.37325	3.285e-06
3.37475	6.57e-06
3.37625	3.285e-06
3.37775	3.285e-06
3.37925	3.285e-06
3.38075	1.6425e-06
3.38225	1.6425e-06
3.38375	3.285e-06
3.38525	1.6425e-06
3.38675	1.6425e-06
3.38825	1.6425e-06
3.38975	4.9275e-06
3.39125	3.285e-06
3.39275	1.6425e-06
3.39425	4.9275e-06
3.39575	1.6425e-06
3.39725	1.6425e-06
3.39875	1.6425e-06
3.40025	1.6425e-06
3.40175	1.6425e-06
3.40325	1.6425e-06
3.40475	1.6425e-06
3.40625	3.285e-06
3.40775	1.6425e-06
3.40925	1.6425e-06
3.41075	1.6425e-06
3.41225	3.285e-06
3.41375	1.6425e-06
3.41525	1.6425e-06
3.41675	1.6425e-06
3.41825	1.6425e-06
3.41975	1.6425e-06
3.42125	1.6425e-06
3.42275	1.6425e-06
3.42425	1.6425e-06
3.42575	1.6425e-06
3.42725	6.57e-06
3.42875	1.6425e-06
3.43025	1.6425e-06
3.43175	1.6425e-06
3.43325	3.285e-06
3.43475	3.285e-06
3.43625	1.6425e-06
3.43775	1.6425e-06
3.43925	4.9275e-06
3.44075	3.285e-06
3.44225	3.285e-06
3.44375	3.285e-06
3.44525	1.6425e-06
3.44675	4.9275e-06
3.44825	1.6425e-06
3.44975	3.285e-06
3.45125	1.6425e-06
3.45275	1.6425e-06
3.45425	1.6425e-06
3.45575	1.6425e-06
3.45725	1.6425e-06
3.45875	1.6425e-06
3.46025	1.6425e-06
3.46175	1.6425e-06
3.46325	1.6425e-06
3.46475	3.285e-06
3.46625	1.6425e-06
3.46775	1.6425e-06
3.46925	4.9275e-06
3.47075	1.6425e-06
3.47225	1.6425e-06
3.47375	1.6425e-06
3.47525	1.6425e-06
3.47675	1.6425e-06
3.47825	3.285e-06
3.47975	4.9275e-06
3.48125	1.6425e-06
3.48275	1.6425e-06
3.48425	1.6425e-06
3.48575	1.6425e-06
3.48725	1.6425e-06
3.48875	3.285e-06
3.49025	1.6425e-06
3.49175	1.6425e-06
3.49325	1.6425e-06
3.49475	6.57e-06
3.49625	1.6425e-06
3.49775	1.6425e-06
3.49925	1.6425e-06
3.50075	1.6425e-06
3.50225	3.285e-06
3.50375	1.6425e-06
3.50525	1.6425e-06
3.50675	1.6425e-06
3.50825	1.6425e-06
3.50975	1.6425e-06
3.51125	1.6425e-06
3.51275	1.6425e-06
3.51425	1.6425e-06
3.51575	1.6425e-06
3.51725	1.6425e-06
3.51875	3.285e-06
3.52025	3.285e-06
3.52175	1.6425e-06
3.52325	1.6425e-06
3.52475	3.285e-06
3.52625	1.6425e-06
3.52775	3.285e-06
3.52925	1.6425e-06
3.53075	1.6425e-06
3.53225	1.6425e-06
3.53375	3.285e-06
3.53525	1.6425e-06
3.53675	1.6425e-06
3.53825	1.6425e-06
3.53975	1.6425e-06
3.54125	1.6425e-06
3.54275	3.285e-06
3.54425	3.285e-06
3.54575	1.6425e-06
3.54725	1.6425e-06
3.54875	1.6425e-06
3.55025	1.6425e-06
3.55175	1.6425e-06
3.55325	1.6425e-06
3.55475	1.6425e-06
3.55625	1.6425e-06
3.55775	1.6425e-06
3.55925	1.6425e-06
3.56075	1.6425e-06
3.56225	4.9275e-06
3.56375	1.6425e-06
3.56525	1.6425e-06
3.56675	1.6425e-06
3.56825	1.6425e-06
3.56975	1.6425e-06
3.57125	1.6425e-06
3.57275	1.6425e-06
3.57425	1.6425e-06
3.57575	1.6425e-06
3.57725	1.6425e-06
3.57875	1.6425e-06
3.58025	3.285e-06
3.58175	1.6425e-06
3.58325	1.6425e-06
3.58475	1.6425e-06
3.58625	1.6425e-06
3.58775	1.6425e-06
3.58925	1.6425e-06
3.59075	1.6425e-06
3.59225	1.6425e-06
3.59375	1.6425e-06
3.59525	1.6425e-06
3.59675	1.6425e-06
3.59825	1.6425e-06
3.59975	1.6425e-06
3.60125	1.6425e-06
3.60275	1.6425e-06
3.60425	1.6425e-06
3.60575	1.6425e-06
3.60725	1.6425e-06
3.60875	1.6425e-06
3.61025	1.6425e-06
3.61175	3.285e-06
3.61325	1.6425e-06
3.61475	1.6425e-06
3.61625	1.6425e-06
3.61775	4.9275e-06
3.61925	4.9275e-06
3.62075	1.6425e-06
3.62225	3.285e-06
3.62375	1.6425e-06
3.62525	1.6425e-06
3.62675	1.6425e-06
3.62825	1.6425e-06
